p_name,xlong,ylat
Rock Falls,-97.468712,36.923729
Rock Falls,-97.398056,36.910503
Rock Falls,-97.514099,36.936512
Rock Falls,-97.504799,36.917572
Rock Falls,-97.482559,36.910473
Rock Falls,-97.447243,36.924339
Rock Falls,-97.496208,36.902206
Rock Falls,-97.469429,36.874191
Rock Falls,-97.473099,36.92347
Rock Falls,-97.433266,36.920444
Rock Falls,-97.424721,36.921051
Rock Falls,-97.473755,36.877407
Rock Falls,-97.505043,36.934723
Rock Falls,-97.393349,36.910507
Rock Falls,-97.500572,36.932129
Rock Falls,-97.478355,36.892094
Rock Falls,-97.495522,36.932438
Rock Falls,-97.537323,36.936314
Rock Falls,-97.523643,36.922035
Rock Falls,-97.429085,36.920528
Rock Falls,-97.509232,36.935917
Rock Falls,-97.483902,36.892052
Rock Falls,-97.434502,36.903942
Rock Falls,-97.460106,36.925148
Rock Falls,-97.456001,36.924435
Rock Falls,-97.52066,36.913818
Rock Falls,-97.42041,36.920528
Rock Falls,-97.465126,36.874043
Rock Falls,-97.45192,36.924255
Rock Falls,-97.47226,36.91037
Rock Falls,-97.416817,36.914291
Rock Falls,-97.466492,36.910385
Rock Falls,-97.527145,36.937946
Rock Falls,-97.402939,36.909412
Rock Falls,-97.406715,36.909611
Rock Falls,-97.48278,36.931007
Rock Falls,-97.549973,36.939323
Rock Falls,-97.438255,36.918839
Rock Falls,-97.523117,36.938057
Rock Falls,-97.464622,36.92379
Rock Falls,-97.492325,36.89476
Rock Falls,-97.528198,36.920261
Rock Falls,-97.442902,36.917011
Rock Falls,-97.477577,36.924583
Rock Falls,-97.491638,36.879532
Rock Falls,-97.439873,36.904011
Rock Falls,-97.491287,36.910446
Rock Falls,-97.430099,36.903793
Rock Falls,-97.545715,36.939384
Rock Falls,-97.514107,36.922451
Rock Falls,-97.478577,36.879147
Rock Falls,-97.486862,36.932522
Rock Falls,-97.48616,36.880882
Rock Falls,-97.486992,36.910389
Rock Falls,-97.53212,36.922985
Rock Falls,-97.519173,36.937958
Rock Falls,-97.476265,36.910458
Rock River I,-106.134476,41.717796
Rock River I,-106.114288,41.71468
Rock River I,-106.127594,41.709911
Rock River I,-106.133995,41.716854
Rock River I,-106.102219,41.720638
Rock River I,-106.12043,41.709961
Rock River I,-106.097466,41.725334
Rock River I,-106.114792,41.715698
Rock River I,-106.127617,41.714043
Rock River I,-106.089233,41.723389
Rock River I,-106.114807,41.711861
Rock River I,-106.096481,41.723282
Rock River I,-106.095467,41.721199
Rock River I,-106.094986,41.720184
Rock River I,-106.120033,41.709003
Rock River I,-106.099899,41.71582
Rock River I,-106.090942,41.726814
Rock River I,-106.132988,41.714985
Rock River I,-106.09845,41.727398
Rock River I,-106.121613,41.71476
Rock River I,-106.10273,41.721691
Rock River I,-106.088142,41.721115
Rock River I,-106.101822,41.712955
Rock River I,-106.101257,41.718647
Rock River I,-106.122101,41.715748
Rock River I,-106.089806,41.724552
Rock River I,-106.087311,41.719513
Rock River I,-106.107697,41.717484
Rock River I,-106.108192,41.718498
Rock River I,-106.127594,41.711864
Rock River I,-106.091438,41.727966
Rock River I,-106.107193,41.716434
Rock River I,-106.108696,41.719532
Rock River I,-106.088699,41.722275
Rock River I,-106.127632,41.712929
Rock River I,-106.100754,41.717621
Rock River I,-106.109688,41.721588
Rock River I,-106.096954,41.724285
Rock River I,-106.090347,41.725689
Rock River I,-106.133499,41.7159
Rock River I,-106.106697,41.715401
Rock River I,-106.109184,41.72057
Rock River I,-106.121101,41.713688
Rock River I,-106.120888,41.710861
Rock River I,-106.121361,41.711849
Rock River I,-106.095978,41.722233
Rock River I,-106.134956,41.718716
Rock River I,-106.097984,41.726398
Rock River I,-106.094467,41.719154
Rock of Ages,-72.476997,44.153492
Rockhaven Wind Project,-97.286972,34.437618
Rockhaven Wind Project,-97.315773,34.426323
Rockhaven Wind Project,-97.307899,34.454376
Rockhaven Wind Project,-97.286392,34.417343
Rockhaven Wind Project,-97.307884,34.41309
Rockhaven Wind Project,-97.288994,34.425964
Rockhaven Wind Project,-97.29863,34.440777
Rockhaven Wind Project,-97.299622,34.407627
Rockhaven Wind Project,-97.269539,34.399559
Rockhaven Wind Project,-97.295044,34.404884
Rockhaven Wind Project,-97.318031,34.409775
Rockhaven Wind Project,-97.215141,34.398941
Rockhaven Wind Project,-97.306046,34.422211
Rockhaven Wind Project,-97.220062,34.390396
Rockhaven Wind Project,-97.234055,34.380341
Rockhaven Wind Project,-97.31102,34.424103
Rockhaven Wind Project,-97.314194,34.415863
Rockhaven Wind Project,-97.28434,34.429722
Rockhaven Wind Project,-97.29081,34.411804
Rockhaven Wind Project,-97.32309,34.415939
Rockhaven Wind Project,-97.230957,34.404499
Rockhaven Wind Project,-97.224648,34.401867
Rockhaven Wind Project,-97.27124,34.387032
Rockhaven Wind Project,-97.243912,34.38839
Rockhaven Wind Project,-97.245407,34.403328
Rockhaven Wind Project,-97.278397,34.391266
Rockhaven Wind Project,-97.248833,34.391434
Rockhaven Wind Project,-97.293388,34.440613
Rockhaven Wind Project,-97.29847,34.432346
Rockhaven Wind Project,-97.237823,34.383728
Rockhaven Wind Project,-97.2743,34.395912
Rockhaven Wind Project,-97.303101,34.451588
Rockhaven Wind Project,-97.258705,34.399143
Rockhaven Wind Project,-97.295082,34.451813
Rockhaven Wind Project,-97.296295,34.460354
Rockhaven Wind Project,-97.265587,34.387409
Rockhaven Wind Project,-97.293434,34.420761
Rockhaven Wind Project,-97.241211,34.399551
Rockhaven Wind Project,-97.315659,34.435844
Rockhaven Wind Project,-97.302444,34.436382
Rockhaven Wind Project,-97.327927,34.413708
Rockhaven Wind Project,-97.260292,34.388557
Rockhaven Wind Project,-97.307144,34.442482
Rockhaven Wind Project,-97.306229,34.43314
Rockhaven Wind Project,-97.235443,34.398994
Rockhaven Wind Project,-97.253403,34.395687
Rockhaven Wind Project,-97.310616,34.435753
Rockhaven Wind Project,-97.301659,34.459568
Rockland,-112.958786,42.678993
Rockland,-112.871284,42.693394
Rockland,-112.934387,42.699196
Rockland,-112.886086,42.697094
Rockland,-112.86689,42.682896
Rockland,-112.950188,42.673492
Rockland,-112.929787,42.703995
Rockland,-112.887589,42.702393
Rockland,-112.941086,42.670593
Rockland,-112.886086,42.679493
Rockland,-112.91819,42.703293
Rockland,-112.90609,42.701195
Rockland,-112.952492,42.691395
Rockland,-112.873886,42.702393
Rockland,-112.926491,42.686493
Rockland,-112.926788,42.679295
Rockland,-112.900391,42.700394
Rockland,-112.937088,42.686195
Rockland,-112.880989,42.695694
Rockland,-112.945488,42.697895
Rockland,-112.921486,42.671295
Rockland,-112.906387,42.709496
Rockland,-112.856384,42.684593
Rockland,-112.911087,42.692593
Rockland,-112.886589,42.691593
Rockland,-112.91069,42.680893
Rockland,-112.900787,42.706493
Rockland,-112.892189,42.710896
Rockland,-112.931786,42.688694
Rockland,-112.907288,42.667892
Rockland,-112.979187,42.667496
Rockland,-112.933891,42.678696
Rockland,-112.912086,42.701595
Rockland,-112.905891,42.679493
Rockland,-112.942787,42.687595
Rockland,-112.891685,42.696995
Rockland,-112.93409,42.671394
Rockland,-112.938789,42.678593
Rockland,-112.962486,42.665394
Rockland,-112.952492,42.668896
Rockland,-112.881287,42.691193
Rockland,-112.949989,42.681095
Rockland,-112.957489,42.668793
Rockland,-112.89769,42.693195
Rocksprings,-100.753464,29.776175
Rocksprings,-100.744286,29.7668
Rocksprings,-100.786118,29.755344
Rocksprings,-100.744011,29.7799
Rocksprings,-100.779198,29.746922
Rocksprings,-100.73848,29.782518
Rocksprings,-100.78672,29.733255
Rocksprings,-100.793663,29.80435
Rocksprings,-100.775764,29.783642
Rocksprings,-100.799934,29.763569
Rocksprings,-100.742836,29.755796
Rocksprings,-100.769722,29.772392
Rocksprings,-100.757408,29.773628
Rocksprings,-100.738411,29.763512
Rocksprings,-100.804855,29.764315
Rocksprings,-100.788536,29.742935
Rocksprings,-100.773117,29.736803
Rocksprings,-100.802765,29.757467
Rocksprings,-100.778564,29.7691
Rocksprings,-100.775711,29.756653
Rocksprings,-100.813492,29.783752
Rocksprings,-100.748528,29.754332
Rocksprings,-100.7659,29.758717
Rocksprings,-100.766472,29.783052
Rocksprings,-100.720589,29.794533
Rocksprings,-100.744568,29.775106
Rocksprings,-100.722321,29.788319
Rocksprings,-100.750618,29.785118
Rocksprings,-100.781471,29.732761
Rocksprings,-100.784843,29.802341
Rocksprings,-100.777527,29.735077
Rocksprings,-100.804092,29.785503
Rocksprings,-100.783539,29.744856
Rocksprings,-100.790245,29.729553
Rocksprings,-100.789551,29.766781
Rocksprings,-100.737556,29.76865
Rocksprings,-100.757858,29.750132
Rocksprings,-100.789459,29.753609
Rocksprings,-100.756989,29.760798
Rocksprings,-100.800026,29.770582
Rocksprings,-100.726784,29.788719
Rocksprings,-100.738045,29.775595
Rocksprings,-100.768333,29.742628
Rocksprings,-100.773331,29.771141
Rocksprings,-100.808792,29.783672
Rocksprings,-100.761047,29.787807
Rocksprings,-100.783669,29.782808
Rocksprings,-100.7705,29.739166
Rocksprings,-100.802986,29.798508
Rocksprings,-100.760559,29.782318
Rocksprings,-100.79982,29.749147
Rocksprings,-100.814224,29.743437
Rocksprings,-100.793915,29.753733
Rocksprings,-100.770561,29.781883
Rocksprings,-100.796761,29.751314
Rocksprings,-100.748901,29.761425
Rocksprings,-100.792503,29.792761
Rocksprings,-100.721519,29.803686
Rocksprings,-100.765182,29.745659
Rocksprings,-100.781845,29.767706
Rocksprings,-100.75341,29.761961
Rocksprings,-100.783623,29.75824
Rocksprings,-100.761818,29.748125
Rocksprings,-100.781044,29.806986
Rocksprings,-100.761726,29.773623
Rocksprings,-100.800301,29.784643
Rocksprings,-100.749184,29.776028
Rocksprings,-100.79689,29.786432
Rocksprings,-100.8088,29.760603
Rocky Ridge I,-98.965492,35.158493
Rocky Ridge I,-99.001991,35.105995
Rocky Ridge I,-99.018295,35.135693
Rocky Ridge I,-98.985695,35.065796
Rocky Ridge I,-99.005089,35.104294
Rocky Ridge I,-98.996391,35.099495
Rocky Ridge I,-98.961189,35.078094
Rocky Ridge I,-99.03849,35.120396
Rocky Ridge I,-99.001991,35.097595
Rocky Ridge I,-99.04129,35.185894
Rocky Ridge I,-99.02729,35.182293
Rocky Ridge I,-98.978394,35.173893
Rocky Ridge I,-99.027489,35.104595
Rocky Ridge I,-99.04789,35.122192
Rocky Ridge I,-99.02179,35.126995
Rocky Ridge I,-99.030693,35.182392
Rocky Ridge I,-99.004692,35.151493
Rocky Ridge I,-98.995895,35.105095
Rocky Ridge I,-98.98719,35.168594
Rocky Ridge I,-99.041489,35.088696
Rocky Ridge I,-98.982895,35.168694
Rocky Ridge I,-98.949692,35.165894
Rocky Ridge I,-99.019196,35.103394
Rocky Ridge I,-98.953491,35.163795
Rocky Ridge I,-99.022491,35.105194
Rocky Ridge I,-98.978195,35.180294
Rocky Ridge I,-99.044693,35.193394
Rocky Ridge I,-99.041191,35.117794
Rocky Ridge I,-98.98069,35.061993
Rocky Ridge I,-99.00959,35.185593
Rocky Ridge I,-98.998894,35.105995
Rocky Ridge I,-98.974289,35.064693
Rocky Ridge I,-99.005394,35.098194
Rocky Ridge I,-98.963089,35.169594
Rocky Ridge I,-99.018394,35.180794
Rocky Ridge I,-98.959595,35.169895
Rocky Ridge I,-99.001595,35.151993
Rocky Ridge I,-99.01899,35.127193
Rocky Ridge I,-99.044891,35.121292
Rocky Ridge I,-99.021095,35.136093
Rocky Ridge I,-98.994888,35.167095
Rocky Ridge I,-98.957588,35.163193
Rocky Ridge I,-99.03299,35.089893
Rocky Ridge I,-99.030289,35.089394
Rocky Ridge I,-99.003593,35.069393
Rocky Ridge I,-99.01239,35.097694
Rocky Ridge I,-99.000992,35.068695
Rocky Ridge I,-98.977592,35.063595
Rocky Ridge I,-98.992393,35.069096
Rocky Ridge I,-99.033295,35.183395
Rocky Ridge I,-98.974495,35.182495
Rocky Ridge I,-99.006393,35.135895
Rocky Ridge I,-98.960594,35.164295
Rocky Ridge I,-98.988892,35.152695
Rocky Ridge I,-99.027191,35.112892
Rocky Ridge I,-99.036392,35.089294
Rocky Ridge I,-99.024292,35.127693
Rocky Ridge I,-99.035095,35.118595
Rocky Ridge I,-98.957993,35.077793
Rocky Ridge I,-98.988495,35.066193
Rocky Ridge I,-98.99189,35.152695
Rocky Ridge I,-99.006493,35.185593
Rocky Ridge I,-98.993996,35.101494
Rocky Ridge I,-99.021194,35.180794
Rocky Ridge I,-98.998589,35.152294
Rocky Ridge I,-98.997993,35.166992
Rocky Ridge I,-98.99559,35.151894
Rocky Ridge I,-98.999092,35.097393
Rocky Ridge I,-98.961792,35.155792
Rocky Ridge I,-99.03569,35.184692
Rocky Ridge I,-99.038391,35.185894
Rocky Ridge I,-98.974892,35.163193
Rocky Ridge I,-98.942894,35.082195
Rocky Ridge I,-98.991493,35.102493
Rocky Ridge I,-99.041389,35.194195
Rocky Ridge I,-99.027794,35.134193
Rocky Ridge I,-98.945694,35.081493
Rocky Ridge I,-98.995995,35.067394
Rocky Ridge I,-99.003189,35.135395
Rocky Ridge I,-99.00959,35.097195
Rocky Ridge I,-98.97789,35.162895
Rocky Ridge I,-98.979393,35.152493
Rocky Ridge I,-98.975891,35.168495
Rocky Ridge I,-99.023689,35.136593
Rocky Ridge I,-98.949493,35.084095
Rocky Ridge I,-99.024094,35.180992
Rocky Ridge I,-98.982689,35.153095
Rocky Ridge I,-99.030693,35.114594
Rocky Ridge I,-99.044693,35.088795
Rocky Ridge I,-99.00679,35.069393
Rocky Ridge I,-98.98349,35.064293
Rocky Ridge I,-98.980789,35.183193
Rocky Ridge I,-98.952393,35.082092
Roeder Farms,-93.283195,43.297291
Rolling Hills,-105.833191,43.129093
Rolling Hills,-94.797989,41.280594
Rolling Hills,-94.735992,41.144794
Rolling Hills,-94.771194,41.185192
Rolling Hills,-94.716995,41.221294
Rolling Hills,-94.778091,41.148891
Rolling Hills,-94.71299,41.190891
Rolling Hills,-94.770592,41.224491
Rolling Hills,-94.740593,41.282394
Rolling Hills,-94.735992,41.182995
Rolling Hills,-94.731895,41.228992
Rolling Hills,-94.839691,41.178493
Rolling Hills,-94.810692,41.278091
Rolling Hills,-94.721992,41.209892
Rolling Hills,-94.744591,41.265095
Rolling Hills,-105.840088,43.098892
Rolling Hills,-105.856491,43.076294
Rolling Hills,-94.769592,41.141193
Rolling Hills,-105.84729,43.047592
Rolling Hills,-94.752892,41.264992
Rolling Hills,-94.784393,41.150692
Rolling Hills,-94.731789,41.182491
Rolling Hills,-94.748993,41.177792
Rolling Hills,-94.809189,41.208492
Rolling Hills,-105.818787,43.012592
Rolling Hills,-94.726189,41.221493
Rolling Hills,-105.818993,43.131092
Rolling Hills,-94.751694,41.207993
Rolling Hills,-94.763893,41.159695
Rolling Hills,-94.731094,41.219093
Rolling Hills,-105.809692,42.990494
Rolling Hills,-94.708893,41.232994
Rolling Hills,-105.843391,43.025692
Rolling Hills,-105.84639,43.046192
Rolling Hills,-105.839691,43.085491
Rolling Hills,-94.740295,41.199192
Rolling Hills,-94.793388,41.134892
Rolling Hills,-94.743996,41.162792
Rolling Hills,-94.743393,41.218994
Rolling Hills,-94.778893,41.138493
Rolling Hills,-94.683289,41.271393
Rolling Hills,-94.792191,41.240395
Rolling Hills,-94.716591,41.270992
Rolling Hills,-94.74929,41.282394
Rolling Hills,-94.693794,41.271694
Rolling Hills,-94.778694,41.198494
Rolling Hills,-94.702095,41.206192
Rolling Hills,-94.816895,41.178192
Rolling Hills,-105.854187,43.057095
Rolling Hills,-94.715294,41.235893
Rolling Hills,-94.844391,41.175892
Rolling Hills,-94.667595,41.266392
Rolling Hills,-94.723091,41.198193
Rolling Hills,-94.716995,41.189892
Rolling Hills,-94.712692,41.271893
Rolling Hills,-94.769089,41.150791
Rolling Hills,-94.806595,41.184792
Rolling Hills,-94.698593,41.271793
Rolling Hills,-94.713196,41.174393
Rolling Hills,-94.748795,41.265892
Rolling Hills,-94.773788,41.148693
Rolling Hills,-94.785393,41.175793
Rolling Hills,-94.755592,41.206493
Rolling Hills,-94.857193,41.178795
Rolling Hills,-94.790192,41.228191
Rolling Hills,-94.818588,41.186092
Rolling Hills,-94.747795,41.237595
Rolling Hills,-94.730591,41.282494
Rolling Hills,-105.841988,43.083195
Rolling Hills,-94.729492,41.163292
Rolling Hills,-94.773689,41.208195
Rolling Hills,-105.814285,42.996593
Rolling Hills,-94.789894,41.205593
Rolling Hills,-94.785591,41.198395
Rolling Hills,-94.740189,41.164593
Rolling Hills,-94.727394,41.197594
Rolling Hills,-94.704788,41.236195
Rolling Hills,-94.792793,41.211594
Rolling Hills,-94.663391,41.266392
Rolling Hills,-94.703896,41.275894
Rolling Hills,-105.850487,43.049992
Rolling Hills,-94.807693,41.200294
Rolling Hills,-94.724594,41.162392
Rolling Hills,-94.706894,41.206192
Rolling Hills,-94.72699,41.236092
Rolling Hills,-94.73349,41.256393
Rolling Hills,-94.70829,41.276394
Rolling Hills,-94.802193,41.135391
Rolling Hills,-94.702591,41.255692
Rolling Hills,-94.774292,41.197193
Rolling Hills,-94.770088,41.197792
Rolling Hills,-94.760391,41.192291
Rolling Hills,-105.854088,43.080994
Rolling Hills,-94.813393,41.206291
Rolling Hills,-94.754295,41.282291
Rolling Hills,-94.774689,41.138695
Rolling Hills,-105.806892,42.989693
Rolling Hills,-105.849091,43.048695
Rolling Hills,-94.698189,41.220192
Rolling Hills,-94.731995,41.145695
Rolling Hills,-94.753395,41.177292
Rolling Hills,-94.810791,41.185692
Rolling Hills,-105.843689,43.023994
Rolling Hills,-94.703194,41.228992
Rolling Hills,-94.793793,41.176495
Rolling Hills,-105.842789,43.042194
Rolling Hills,-94.721596,41.190994
Rolling Hills,-94.694489,41.260193
Rolling Hills,-94.734589,41.263695
Rolling Hills,-94.791695,41.164993
Rolling Hills,-94.820389,41.171494
Rolling Hills,-105.813492,42.993591
Rolling Hills,-94.671791,41.265594
Rolling Hills,-94.764191,41.200191
Rolling Hills,-94.798195,41.205292
Rolling Hills,-94.765091,41.278793
Rolling Hills,-94.759895,41.281094
Rolling Hills,-94.709091,41.169693
Rolling Hills,-94.726494,41.188393
Rolling Hills,-94.789894,41.269295
Rolling Hills,-94.730392,41.209892
Rolling Hills,-94.750191,41.156792
Rolling Hills,-94.672089,41.276394
Rolling Hills,-94.743591,41.237694
Rolling Hills,-94.775093,41.222794
Rolling Hills,-105.845886,43.044693
Rolling Hills,-105.815887,43.009995
Rolling Hills,-94.855392,41.171494
Rolling Hills,-94.73539,41.199993
Rolling Hills,-105.856689,43.074593
Rolling Hills,-105.832489,43.123093
Rolling Hills,-94.707893,41.254593
Rolling Hills,-94.740089,41.145592
Rolling Hills,-105.830391,43.121895
Rolling Hills,-94.739395,41.237694
Rolling Hills,-105.840988,43.117592
Rolling Hills,-94.784988,41.285091
Rolling Hills,-94.69799,41.237991
Rolling Hills,-105.857185,43.068192
Rolling Hills,-105.843185,43.027393
Rolling Hills,-94.778595,41.170692
Rolling Hills,-105.814186,42.998295
Rolling Hills,-105.855392,43.064194
Rolling Hills,-105.822685,43.014591
Rolling Hills,-105.843086,43.103794
Rolling Hills,-94.788193,41.241493
Rolling Hills,-94.778893,41.188492
Rolling Hills,-105.814392,43.002495
Rolling Hills,-105.853592,43.055695
Rolling Hills,-94.735291,41.238892
Rolling Hills,-94.713791,41.254593
Rolling Hills,-105.842888,43.105392
Rolling Hills,-105.819191,43.134495
Rolling Hills,-105.843788,43.108994
Rolling Hills,-94.813095,41.196693
Rolling Hills,-94.799194,41.289394
Rolling Hills,-94.726189,41.209892
Rolling Hills,-105.840691,43.037594
Rolling Hills,-94.702591,41.263893
Rolling Hills,-94.785591,41.205894
Rolling Hills,-94.730492,41.264591
Rolling Hills,-94.744492,41.178394
Rolling Hills,-105.814285,42.994991
Rolling Hills,-94.712395,41.242493
Rolling Hills,-94.675995,41.266293
Rolling Hills,-94.712791,41.221592
Rolling Hills,-94.783295,41.269993
Rolling Hills,-105.85759,43.071392
Rolling Hills,-94.69339,41.236893
Rolling Hills,-105.854286,43.058891
Rolling Hills,-105.833191,43.127392
Rolling Hills,-94.787895,41.132195
Rolling Hills,-94.724289,41.245594
Rolling Hills,-94.790192,41.198292
Rolling Hills,-94.663391,41.279594
Rolling Hills,-94.745094,41.282394
Rolling Hills,-105.833191,43.125092
Rolling Hills,-94.784691,41.169594
Rolling Hills,-94.768791,41.285892
Rolling Hills,-94.797691,41.185192
Rolling Hills,-94.780495,41.285793
Rolling Hills,-94.726395,41.282494
